case_id,painting_id,painting_index,degradation_type,severity,severity_rank,is_combined,component_degradations,component_count,global_seed,case_seed,effect_mask_seed,operator_seeds_json,operator_parameters_json,width,height,content_x_min,content_y_min,content_x_max,content_y_max,content_area_pixels,effect_support_pixels,effect_active_pixels,effect_percentage_content,effect_percentage_full,effect_mean_intensity,effect_max_intensity,effect_bbox_x_min,effect_bbox_y_min,effect_bbox_x_max,effect_bbox_y_max,effect_centroid_x,effect_centroid_y,changed_pixels,changed_percentage_full,outside_effect_changed_pixels,inside_effect_changed_pixels,mean_absolute_difference_effect,maximum_absolute_difference,clean_path,effect_mask_filename,effect_mask_path,degraded_filename,degraded_path,clean_sha256,effect_mask_sha256,degraded_sha256,effect_mask_file_size_bytes,degraded_file_size_bytes,generator_name,generator_version,generated_at_utc,generation_action,status,issue,source,title,artist,category
p043__dirt_dust__mild,p043,4,dirt_dust,mild,1,False,dirt_dust,1,20260707,3669865535,2725968251,[922243728],"[{""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.05, ""operator_seed"": 1429046616, ""particle_count_estimate"": 1680, ""particle_density"": 0.0002, ""particle_opacity"": 0.24, ""particle_radius_max"": 3, ""particle_radius_min"": 1, ""seed"": 922243728}]",768,768,0,78,768,689,469248,150859,80222,17.095864020731042,13.601006401909721,38.640011468175814,255,10,78,762,678,502.2527984842063,359.40715763755577,671,0.11376274956597222,0,671,0.003586130094989361,2,data/processed/clean/p043_clean.png,p043__dirt_dust__mild_effect_mask.png,data/processed/masks/synthetic_degradation/p043__dirt_dust__mild_effect_mask.png,p043__dirt_dust__mild_degraded.png,data/processed/degraded/synthetic_degradation/p043__dirt_dust__mild_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d8260c19493f9109c6e139f7e5247de9736a845e10f65cbf09fbceccb3ca611d,b6918677b73efbbdfc3ce28c07f78132ce2387a5dedcaf376693b0a69a5fe1fe,20322,774649,synthetic_degradation,1.0.0,2026-07-23T20:46:37.086407+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__dirt_dust__moderate,p043,4,dirt_dust,moderate,2,False,dirt_dust,1,20260707,1490648374,1692389752,[177763770],"[{""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.1, ""operator_seed"": 3636690719, ""particle_count_estimate"": 6977, ""particle_density"": 0.00045, ""particle_opacity"": 0.36, ""particle_radius_max"": 5, ""particle_radius_min"": 1, ""seed"": 177763770}]",768,768,0,78,768,689,469248,153448,87752,18.70055919258047,14.87765842013889,45.760016865712466,255,1,78,768,689,398.2551394840004,334.08946804631233,24360,4.130045572916666,0,24360,0.13394113966946458,6,data/processed/clean/p043_clean.png,p043__dirt_dust__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__dirt_dust__moderate_effect_mask.png,p043__dirt_dust__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__dirt_dust__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,391f0f8e2f76bf9b0b855b8911823dfbb5f4cc108ba586be693a9f74f600dd4b,e5e9d7aae01d52241eae5646de17401c5c3b9a7d0600125a6ae95747446d7971,23801,774500,synthetic_degradation,1.0.0,2026-07-23T20:46:37.618318+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__dirt_dust__severe,p043,4,dirt_dust,severe,3,False,dirt_dust,1,20260707,528854863,1640826294,[1773239251],"[{""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.16, ""operator_seed"": 3951012997, ""particle_count_estimate"": 17999, ""particle_density"": 0.0008, ""particle_opacity"": 0.5, ""particle_radius_max"": 7, ""particle_radius_min"": 1, ""seed"": 1773239251}]",768,768,0,78,768,689,469248,226610,131849,28.09793542007638,22.353956434461807,58.77727551972332,255,5,78,768,689,490.0469324757867,342.6003534346108,81232,13.77224392361111,0,81232,0.45616404101025254,12,data/processed/clean/p043_clean.png,p043__dirt_dust__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p043__dirt_dust__severe_effect_mask.png,p043__dirt_dust__severe_degraded.png,data/processed/degraded/synthetic_degradation/p043__dirt_dust__severe_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,0cfdf249346b938307299538810b140119fe33a3d4524b8ddd6716e9e10fc1cd,7c0a2b55793a59e18b9e6ebb7f973dece43772f33aaf7c0a13d34f02d7a09f5d,35173,774325,synthetic_degradation,1.0.0,2026-07-23T20:46:38.165387+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__discolouration__mild,p043,4,discolouration,mild,1,False,discolouration,1,20260707,662418467,3992604979,[2500960623],"[{""channel_scale_b"": 0.94, ""channel_scale_g"": 0.99, ""channel_scale_r"": 1.04, ""degradation_type"": ""discolouration"", ""operator_seed"": 1472594529, ""seed"": 2500960623}]",768,768,0,78,768,689,469248,81041,60432,12.87847790507365,10.245768229166666,123.8652369605507,242,287,78,615,343,453.5986066984379,212.9921564733916,54750,9.282430013020832,0,54750,1.6316103371544444,11,data/processed/clean/p043_clean.png,p043__discolouration__mild_effect_mask.png,data/processed/masks/synthetic_degradation/p043__discolouration__mild_effect_mask.png,p043__discolouration__mild_degraded.png,data/processed/degraded/synthetic_degradation/p043__discolouration__mild_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d8931fdfed2bccd3276d5d2a15bb31a9a5bb3aca4ba869de11949f9368023db8,6a22412e21bd9de7a79a03407cb450f7754e096f6d7624f973d2b92218a575c1,16632,774643,synthetic_degradation,1.0.0,2026-07-23T20:46:35.463065+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__discolouration__moderate,p043,4,discolouration,moderate,2,False,discolouration,1,20260707,413288119,3231129212,[1857547504],"[{""channel_scale_b"": 0.86, ""channel_scale_g"": 0.97, ""channel_scale_r"": 1.09, ""degradation_type"": ""discolouration"", ""operator_seed"": 1436191060, ""seed"": 1857547504}]",768,768,0,78,768,689,469248,245360,192552,41.03416530278233,32.645670572916664,117.7663280568366,240,16,78,746,527,379.4854636669575,305.3315104491254,198128,33.59103732638889,0,198128,3.001692750787958,25,data/processed/clean/p043_clean.png,p043__discolouration__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__discolouration__moderate_effect_mask.png,p043__discolouration__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__discolouration__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,bbb14c7b6befb501978dd3b6835b1e3ecfd8b8683de816b5617cee0f007bc306,4d72caf40d015a0e401faaf5c3bedcd40ee3a2796f664ffe0114b4cfabaa7f77,37583,774299,synthetic_degradation,1.0.0,2026-07-23T20:46:36.006751+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__discolouration__severe,p043,4,discolouration,severe,3,False,discolouration,1,20260707,1585564209,2811611065,[2528137747],"[{""channel_scale_b"": 0.76, ""channel_scale_g"": 0.94, ""channel_scale_r"": 1.15, ""degradation_type"": ""discolouration"", ""operator_seed"": 3928612199, ""seed"": 2528137747}]",768,768,0,78,768,689,469248,362150,318443,67.8624096426623,53.98949517144097,163.9154825196346,254,0,78,768,561,384.41308177601644,303.5805497373156,329337,55.83648681640625,0,329337,8.072454323714851,46,data/processed/clean/p043_clean.png,p043__discolouration__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p043__discolouration__severe_effect_mask.png,p043__discolouration__severe_degraded.png,data/processed/degraded/synthetic_degradation/p043__discolouration__severe_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,3412e7d9e19d06c93ef78a77baecb46ae7d06ca9f1e0c127753a4b16973fea46,099b04cf27b3ff6cee862f21ba9e56e94b11f7423cdc244f14f983fe45a8a893,39757,771982,synthetic_degradation,1.0.0,2026-07-23T20:46:36.556273+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__fading__mild,p043,4,fading,mild,1,False,fading,1,20260707,4170379767,1099053635,[2232492196],"[{""brightness_factor"": 1.03, ""contrast_factor"": 0.94, ""degradation_type"": ""fading"", ""operator_seed"": 2255369238, ""saturation_factor"": 0.82, ""seed"": 2232492196}]",768,768,0,78,768,689,469248,93114,63868,13.610713311511184,10.828314887152779,95.15986096323668,232,134,78,382,677,248.60061376589215,354.7481054675268,43373,7.353549533420139,0,43373,0.5446549391069012,11,data/processed/clean/p043_clean.png,p043__fading__mild_effect_mask.png,data/processed/masks/synthetic_degradation/p043__fading__mild_effect_mask.png,p043__fading__mild_degraded.png,data/processed/degraded/synthetic_degradation/p043__fading__mild_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,9fa9c724c7f32ab0d33c16b3097448a9cd34917c4c055bdfa7ad5f810c537dfb,526065a2186e4483fc8dd8be93fbc0183a85c1e13ca389c5f28e78640c38ca5a,18957,774168,synthetic_degradation,1.0.0,2026-07-23T20:46:33.779214+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__fading__moderate,p043,4,fading,moderate,2,False,fading,1,20260707,2608896009,2822192422,[3172404288],"[{""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 3300941627, ""saturation_factor"": 0.62, ""seed"": 3172404288}]",768,768,0,78,768,689,469248,277819,224352,47.810965630114566,38.037109375,133.5687758522322,254,32,78,768,517,359.598046819284,324.2464252603052,213530,36.20232476128472,0,213530,2.704483854595978,27,data/processed/clean/p043_clean.png,p043__fading__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__fading__moderate_effect_mask.png,p043__fading__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__fading__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d49f4862eeef0ae784b9392e8fa4c0fbc43ddfef9eff8a75037c46d36f446860,699dda28b9bc7b46d13afdcd0d448871b14621bb753d34a84dbdf995b2e4ee00,38646,767581,synthetic_degradation,1.0.0,2026-07-23T20:46:34.342714+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__fading__severe,p043,4,fading,severe,3,False,fading,1,20260707,3838735235,4110419080,[795141871],"[{""brightness_factor"": 1.12, ""contrast_factor"": 0.76, ""degradation_type"": ""fading"", ""operator_seed"": 210070882, ""saturation_factor"": 0.42, ""seed"": 795141871}]",768,768,0,78,768,689,469248,422053,367995,78.42228416530278,62.390645345052086,121.18910311281404,219,30,78,768,689,418.5556379842117,377.20890229486815,379110,64.27510579427084,0,379110,4.6314775632444265,40,data/processed/clean/p043_clean.png,p043__fading__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p043__fading__severe_effect_mask.png,p043__fading__severe_degraded.png,data/processed/degraded/synthetic_degradation/p043__fading__severe_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,2dd4a314b17f421f889a194efe328e0f8952a1d23cead9b6b017745f122b2942,ff561787d0ae9a2b7e858b7160086dcaa062262c4ab2ce643e38e6b51d2579e7,52077,755046,synthetic_degradation,1.0.0,2026-07-23T20:46:34.944157+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__partial_transparency__mild,p043,4,partial_transparency,mild,1,False,partial_transparency,1,20260707,645933980,1687075348,[1210415438],"[{""degradation_type"": ""partial_transparency"", ""operator_seed"": 3334916661, ""seed"": 1210415438, ""substrate_colour_rgb"": [196, 178, 145], ""transparency_alpha"": 0.12}]",768,768,0,78,768,689,469248,76588,54325,11.577033892525915,9.210374620225695,111.25017947537965,245,95,187,430,409,262.83856419696275,298.1995213989876,56433,9.567769368489582,0,56433,3.634585922947024,19,data/processed/clean/p043_clean.png,p043__partial_transparency__mild_effect_mask.png,data/processed/masks/synthetic_degradation/p043__partial_transparency__mild_effect_mask.png,p043__partial_transparency__mild_degraded.png,data/processed/degraded/synthetic_degradation/p043__partial_transparency__mild_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,688f3ab82406ec2ac7d4caa199b91d6599adeb69821ab642ed7712d2e3960e3d,e11c325fc0a8b01b4e39dc4c25452ab4b352ae8ce6d06943477010d702ece3a5,14764,773357,synthetic_degradation,1.0.0,2026-07-23T20:46:38.650321+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__partial_transparency__moderate,p043,4,partial_transparency,moderate,2,False,partial_transparency,1,20260707,119770620,510637145,[1170329503],"[{""degradation_type"": ""partial_transparency"", ""operator_seed"": 4207101506, ""seed"": 1170329503, ""substrate_colour_rgb"": [196, 178, 145], ""transparency_alpha"": 0.24}]",768,768,0,78,768,689,469248,281976,230421,49.10431157937807,39.066060384114586,109.48648343683952,178,98,241,768,689,410.9860038798547,454.35686851458854,251590,42.65509711371528,0,251590,7.639741207289509,30,data/processed/clean/p043_clean.png,p043__partial_transparency__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__partial_transparency__moderate_effect_mask.png,p043__partial_transparency__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__partial_transparency__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,fd7e7b8d2c819614de5795aede79f13ceeb18851a536eeab46e20f803a47ded5,837801f61aa446d8f2609ef3a4431f7e96462f74406371ebb25184da6453f5b2,37930,763165,synthetic_degradation,1.0.0,2026-07-23T20:46:39.182654+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__partial_transparency__severe,p043,4,partial_transparency,severe,3,False,partial_transparency,1,20260707,3059946402,2129920160,[2469428083],"[{""degradation_type"": ""partial_transparency"", ""operator_seed"": 530458022, ""seed"": 2469428083, ""substrate_colour_rgb"": [196, 178, 145], ""transparency_alpha"": 0.4}]",768,768,0,78,768,689,469248,392184,336315,71.67105666939443,57.019551595052086,143.82276734608922,245,0,78,731,689,346.93818592688405,401.1738697352185,365708,62.002902560763886,0,365708,17.09900284900285,69,data/processed/clean/p043_clean.png,p043__partial_transparency__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p043__partial_transparency__severe_effect_mask.png,p043__partial_transparency__severe_degraded.png,data/processed/degraded/synthetic_degradation/p043__partial_transparency__severe_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,4006cb0ee1db3acd95b4bac4054879a62bf6c9ae27f803cf430dd5f93507a01d,d7a7d193ddc1ef503d12ff185c4f42b0760c7b7bf076056be8dcc66e42cbb81f,52175,731775,synthetic_degradation,1.0.0,2026-07-23T20:46:39.778206+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__water_stain__mild,p043,4,water_stain,mild,1,False,water_stain,1,20260707,371009222,3070845314,[2383458676],"[{""degradation_type"": ""water_stain"", ""operator_seed"": 733862223, ""ring_strength"": 0.18, ""seed"": 2383458676, ""stain_colour_rgb"": [142, 104, 58], ""stain_opacity"": 0.18}]",768,768,0,78,768,689,469248,59722,55436,11.813795690125477,9.398735894097221,97.18060466123097,150,84,254,372,499,227.5,376.0,59400,10.07080078125,0,59400,2.8938526282888493,16,data/processed/clean/p043_clean.png,p043__water_stain__mild_effect_mask.png,data/processed/masks/synthetic_degradation/p043__water_stain__mild_effect_mask.png,p043__water_stain__mild_degraded.png,data/processed/degraded/synthetic_degradation/p043__water_stain__mild_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,a5eb0654d1d1172379baa1eecdc06eb531efe7ce19a810abafdbd6429a6fe694,d528a599819eff8232a0ad31807ff84d3623bd041c06ed5ffabdde5f674dc272,11322,772958,synthetic_degradation,1.0.0,2026-07-23T20:46:32.095248+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__water_stain__moderate,p043,4,water_stain,moderate,2,False,water_stain,1,20260707,2265721535,38931676,[520719001],"[{""degradation_type"": ""water_stain"", ""operator_seed"": 498481940, ""ring_strength"": 0.28, ""seed"": 520719001, ""stain_colour_rgb"": [132, 91, 45], ""stain_opacity"": 0.28}]",768,768,0,78,768,689,469248,114050,98462,20.98293439716312,16.69345431857639,93.04323495358615,113,53,160,512,603,296.91770429201114,386.6478539944344,109240,18.52077907986111,0,109240,4.473783428320912,19,data/processed/clean/p043_clean.png,p043__water_stain__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__water_stain__moderate_effect_mask.png,p043__water_stain__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__water_stain__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,43792eb14a21278a04f6f737a01b580dfe7ad001ea8ea3919bb9d84afb7038e7,361a60a3f11d4f75d9a79bfc5d6c685ac2fdeed226e822ef5c01c5cfc24a3858,17204,770163,synthetic_degradation,1.0.0,2026-07-23T20:46:32.668359+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__water_stain__severe,p043,4,water_stain,severe,3,False,water_stain,1,20260707,3398611832,3941044996,[4260732882],"[{""degradation_type"": ""water_stain"", ""operator_seed"": 2910607322, ""ring_strength"": 0.38, ""seed"": 4260732882, ""stain_colour_rgb"": [116, 72, 34], ""stain_opacity"": 0.4}]",768,768,0,78,768,689,469248,166821,142812,30.43422667757774,24.212646484375,91.20691538526174,137,114,78,768,590,392.46216004257343,371.49071506596084,158214,26.823933919270832,0,158214,6.154303115315218,31,data/processed/clean/p043_clean.png,p043__water_stain__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p043__water_stain__severe_effect_mask.png,p043__water_stain__severe_degraded.png,data/processed/degraded/synthetic_degradation/p043__water_stain__severe_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,4118912ed33e87b22761bb525a3ff058de20e9530c179158fb119d1204a49337,f62ffbbbfc437e448397a45c43fb5a9d3dfe3cc2d2093ea8ad491d4fac2748e3,26357,763421,synthetic_degradation,1.0.0,2026-07-23T20:46:33.255364+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__blur_fading__moderate,p043,4,blur_fading,moderate,2,True,blur|fading,2,20260707,900973247,1384739314,"[2834409647, 2150565813]","[{""blur_radius"": 3.0, ""degradation_type"": ""blur"", ""effect_opacity"": 0.75, ""operator_seed"": 3213207392, ""seed"": 2834409647}, {""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 3226867699, ""saturation_factor"": 0.62, ""seed"": 2150565813}]",768,768,0,78,768,689,469248,285936,220873,47.069566625750134,37.44727240668403,115.92893201070298,217,39,109,684,633,353.5793691397319,415.75711834402574,216101,36.63821750217014,0,216101,3.5280120959468784,50,data/processed/clean/p043_clean.png,p043__blur_fading__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__blur_fading__moderate_effect_mask.png,p043__blur_fading__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__blur_fading__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d902837d05ef81f4b474366759a8064efddeefa52823b9e9e2b2e07aa51e530d,be152abe811262e4cbf274040ebcd8e71f5aa4ce92ff3feb800d69df60d9dc2b,40094,728481,synthetic_degradation,1.0.0,2026-07-23T20:46:41.782140+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__fading_discolouration__moderate,p043,4,fading_discolouration,moderate,2,True,fading|discolouration,2,20260707,1287263318,1543370410,"[1360473514, 3340687100]","[{""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 1328191367, ""saturation_factor"": 0.62, ""seed"": 1360473514}, {""channel_scale_b"": 0.86, ""channel_scale_g"": 0.97, ""channel_scale_r"": 1.09, ""degradation_type"": ""discolouration"", ""operator_seed"": 1131451964, ""seed"": 3340687100}]",768,768,0,78,768,689,469248,281486,232378,49.52136183851609,39.397854275173614,127.08170739054472,198,0,133,603,643,261.40483178269886,397.11537236743584,238245,40.39255777994792,0,238245,3.6361500512754925,29,data/processed/clean/p043_clean.png,p043__fading_discolouration__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__fading_discolouration__moderate_effect_mask.png,p043__fading_discolouration__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__fading_discolouration__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,3e2f380f045791f1e0564d96615b53d4d96687001b067384393b993bfaff2fae,d3c45013e7664b517266b5541d99f26dbc039147640a5fd6c8bc688d70ade45e,36737,768073,synthetic_degradation,1.0.0,2026-07-23T20:46:40.416363+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
p043__water_stain_dirt__moderate,p043,4,water_stain_dirt,moderate,2,True,water_stain|dirt_dust,2,20260707,843761173,3972727752,"[2412627410, 3160217466]","[{""degradation_type"": ""water_stain"", ""operator_seed"": 645215830, ""ring_strength"": 0.28, ""seed"": 2412627410, ""stain_colour_rgb"": [132, 91, 45], ""stain_opacity"": 0.28}, {""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.1, ""operator_seed"": 2374604602, ""particle_count_estimate"": 54460, ""particle_density"": 0.00045, ""particle_opacity"": 0.36, ""particle_radius_max"": 5, ""particle_radius_min"": 1, ""seed"": 3160217466}]",768,768,0,78,768,689,469248,81615,71313,15.197294394435351,12.090555826822916,109.04483053580694,149,267,371,751,606,519.2129485507551,481.41438447407904,79433,13.467237684461805,0,79433,5.624092793399906,24,data/processed/clean/p043_clean.png,p043__water_stain_dirt__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p043__water_stain_dirt__moderate_effect_mask.png,p043__water_stain_dirt__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p043__water_stain_dirt__moderate_degraded.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,f5fadaef796e2a91f503ef81bd7cee5ae0a9de69b93335ac6f49456a25834eaa,53f94258edc2d42d7580d67f94e0e4f783479c919b257a1467942837ee4ffe43,14103,769272,synthetic_degradation,1.0.0,2026-07-23T20:46:41.071344+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork
