case_id,painting_id,mask_id,mask_type,model_count,opencv_telea_clean_path,opencv_telea_damaged_path,opencv_telea_restored_path,opencv_telea_mask_path,lama_clean_path,lama_damaged_path,lama_restored_path,lama_mask_path,stable_diffusion_inpainting_clean_path,stable_diffusion_inpainting_damaged_path,stable_diffusion_inpainting_restored_path,stable_diffusion_inpainting_mask_path
p005_scratch_thin,p005,p005_scratch_thin,scratch_thin,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,data/processed/restored/lama/p005_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p005_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png
p005_zero_control,p005,p005_zero_control,zero_control,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_zero_control_damaged.png,data/processed/restored/lama/p005_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_zero_control_damaged.png,data/processed/restored/stable_diffusion_inpainting/p005_zero_control_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_zero_control_mask.png
p006_loss_large,p006,p006_loss_large,loss_large,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_large_damaged.png,data/processed/restored/lama/p006_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p006_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_large_mask.png
p006_loss_small,p006,p006_loss_small,loss_small,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_small_damaged.png,data/processed/restored/lama/p006_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p006_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_loss_small_mask.png
p006_mixed_damage,p006,p006_mixed_damage,mixed_damage,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_mixed_damage_damaged.png,data/processed/restored/lama/p006_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p006_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_mixed_damage_mask.png
p006_scratch_thin,p006,p006_scratch_thin,scratch_thin,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_scratch_thin_damaged.png,data/processed/restored/lama/p006_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p006_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_scratch_thin_mask.png
p006_zero_control,p006,p006_zero_control,zero_control,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p006_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_zero_control_damaged.png,data/processed/restored/lama/p006_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p006_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p006_zero_control_damaged.png,data/processed/restored/stable_diffusion_inpainting/p006_zero_control_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p006_zero_control_mask.png
p007_loss_large,p007,p007_loss_large,loss_large,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,data/processed/restored/lama/p007_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p007_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png
p007_loss_small,p007,p007_loss_small,loss_small,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_small_damaged.png,data/processed/restored/lama/p007_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p007_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_small_mask.png
p007_mixed_damage,p007,p007_mixed_damage,mixed_damage,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_mixed_damage_damaged.png,data/processed/restored/lama/p007_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p007_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_mixed_damage_mask.png
p007_scratch_thin,p007,p007_scratch_thin,scratch_thin,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_scratch_thin_damaged.png,data/processed/restored/lama/p007_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p007_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_scratch_thin_mask.png
p007_zero_control,p007,p007_zero_control,zero_control,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_zero_control_damaged.png,data/processed/restored/lama/p007_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_zero_control_damaged.png,data/processed/restored/stable_diffusion_inpainting/p007_zero_control_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_zero_control_mask.png
p008_loss_large,p008,p008_loss_large,loss_large,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_large_damaged.png,data/processed/restored/lama/p008_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p008_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_large_mask.png
p008_loss_small,p008,p008_loss_small,loss_small,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_small_damaged.png,data/processed/restored/lama/p008_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p008_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_loss_small_mask.png
p008_mixed_damage,p008,p008_mixed_damage,mixed_damage,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p008_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_mixed_damage_damaged.png,data/processed/restored/lama/p008_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p008_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p008_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p008_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p008_mixed_damage_mask.png
