painting_id,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,original_width,original_height,selection_reason,visual_complexity_note,status,notes
p068,abstraction_surrealism,"The Ten Largest, No. 3, Youth",Hilma af Klint,1907,Early abstract art / Symbolism,Tempera on paper mounted on canvas,Hilma af Klint Foundation,https://commons.wikimedia.org/wiki/File:Hilma_af_Klint_-_The_Ten_Largest_No._3_-_Youth_-_1907.jpg,Public domain; Public domain,p068.jpg,3840,5120,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q105008927. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p069,abstraction_surrealism,"The Ten Largest, No. 5, Adulthood",Hilma af Klint,1907,Early abstract art / Symbolism,Tempera on paper mounted on canvas,Hilma af Klint Foundation,https://commons.wikimedia.org/wiki/File:Hilma_af_Klint_-_The_Ten_Largest_No._5_-_Adulthood_-_1907.jpg,Public domain; Public domain,p069.jpg,3840,5131,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q105009077. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p070,abstraction_surrealism,"The Ten Largest, No. 9, Old Age",Hilma af Klint,1907,Early abstract art / Symbolism,Tempera on paper mounted on canvas,Hilma af Klint Foundation,https://commons.wikimedia.org/wiki/File:Hilma_af_Klint_-_The_Ten_Largest_No._9_-_1907.jpg,Public domain; Public domain,p070.jpg,3840,5109,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q104905136. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p071,abstraction_surrealism,"Tree of Knowledge, No. 1",Hilma af Klint,1915,Early abstract art / Symbolism,"Watercolor, gouache, graphite, and ink on paper",Glenstone,"https://commons.wikimedia.org/wiki/File:Tree_of_Knowledge_No._1,_Hilma_af_Klint,_1913-1915,_Glenstone_2023.jpg",Public domain; Public domain,p071.jpg,3840,5746,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q123538239. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p072,abstraction_surrealism,Catch as Catch Can,Francis Picabia,1913,Cubism / Orphism,Oil on canvas,Philadelphia Museum of Art,"https://commons.wikimedia.org/wiki/File:Francis_Picabia,_1913,_Catch_as_Catch_Can,_oil_on_canvas,_100.6_x_81.6_cm,_Philadelphia_Museum_of_Art.jpg",Public domain; Public domain,p072.jpg,3840,4765,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q20816718. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p073,abstraction_surrealism,Udnie,Francis Picabia,1913,Orphism,Oil on canvas,Musée National d'Art Moderne,"https://commons.wikimedia.org/wiki/File:Francis_Picabia,_1913,_Udnie_(Young_American_Girl,_The_Dance),_oil_on_canvas,_290_x_300_cm,_Mus%C3%A9e_National_d%E2%80%99Art_Moderne,_Centre_Georges_Pompidou,_Paris..jpg",Public domain; Public domain,p073.jpg,3840,3844,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q60144024. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p074,abstraction_surrealism,The Fig-Leaf,Francis Picabia,1922,Dada,Oil on canvas,Tate,"https://commons.wikimedia.org/wiki/File:Francis_Picabia,_1922_-_La_Feuille_de_vigne.jpg",Public domain; Public domain,p074.jpg,3840,4768,User-priority selection retained for distinctive visual structure and restoration-test value.,"Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q28552928. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p075,abstraction_surrealism,The Spanish Night,Francis Picabia,1922,Dada,Enamel and oil on canvas,Museum Ludwig,"https://commons.wikimedia.org/wiki/File:Francis_Picabia,_1922_-_La_Nuit_espagnole_(The_Spanish_Night).jpg",Public domain; Public domain,p075.jpg,3840,4923,User-priority selection retained for distinctive visual structure and restoration-test value.,"Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q20087552. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p076,abstraction_surrealism,Carousel of Pigs,Robert Delaunay,1922,Orphism,Oil on canvas,Musée National d'Art Moderne,"https://commons.wikimedia.org/wiki/File:Carousel_of_Pigs_-_Robert_Delaunay,_Pompidou.jpg",Public domain; Public domain,p076.jpg,3840,3876,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q28065494. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p077,abstraction_surrealism,"The City, No. 2",Robert Delaunay,1910,Salon Cubism / Orphism,Oil on canvas,Musée National d'Art Moderne,"https://commons.wikimedia.org/wiki/File:Robert_Delaunay,_1910,_La_ville_no._2,_oil_on_canvas,_146_x_114_cm,_Mus%C3%A9e_National_d%27Art_Moderne,_Centre_Georges_Pompidou,_Paris.jpg",Public domain; Public domain,p077.jpg,3840,4935,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q19861806. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p078,abstraction_surrealism,Hommage to Blériot,Robert Delaunay,1914,Orphism / Simultanism,Tempera on canvas,Kunstmuseum Basel,"https://commons.wikimedia.org/wiki/File:Robert_Delaunay,_Hommage_%C3%A0_Bl%C3%A9riot,_1914.jpg",Public domain; Public domain,p078.jpg,3840,3805,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q19861802. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p079,abstraction_surrealism,"Rhythm, Joie de vivre",Robert Delaunay,1930,Orphism / Simultanism,Oil on canvas,Musée National d'Art Moderne,"https://commons.wikimedia.org/wiki/File:Robert_Delaunay_-_Rythme,_Joie_de_vivre.jpg",Public domain; Public domain,p079.jpg,3840,3348,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q18938367. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
p080,abstraction_surrealism,Harlequin Sitting with Guitar,Juan Gris,1919,Cubism,Oil on canvas,Musée National d'Art Moderne,https://commons.wikimedia.org/wiki/File:Juan_Gris_-_Arlequin_assis_%C3%A0_la_guitare_(1919).jpg,Public domain; Public domain,p080.jpg,3840,4861,"Selected for visual diversity, metadata completeness, and restoration-test value while limiting repeated series and artist concentration.","Includes non-photorealistic colour and spatial structure that can test texture continuation, boundary coherence, feature similarity, and the distinction between plausible generation and reference fidelity.",selected,"Candidate source record Q134619504. Date and medium were checked against Wikidata, Wikimedia Commons structured metadata, or linked collection records. The style/period value is a broad analytical grouping, not an independently validated art-historical attribution."
